fname,label,manually_verified,freesound_id,license
ddcbf5ea.wav,Meow,0,383777,Creative Commons 0
ddccdd57.wav,Gong,0,57414,Attribution
ddd71129.wav,Computer_keyboard,0,233208,Creative Commons 0
ddd78964.wav,Tambourine,0,382887,Attribution
ddd7971c.wav,Microwave_oven,0,238411,Attribution
dde05348.wav,Acoustic_guitar,1,44364,Creative Commons 0
dde416c6.wav,Clarinet,0,249080,Attribution
dde4bb79.wav,Double_bass,0,203789,Attribution
dde94d31.wav,Fireworks,0,237751,Attribution
ddf23920.wav,Clarinet,1,249067,Attribution
ddf51005.wav,Hi-hat,1,138816,Attribution
de0131f0.wav,Clarinet,0,101670,Attribution
de06cab6.wav,Violin_or_fiddle,1,247603,Attribution
de0debf5.wav,Snare_drum,1,143091,Attribution
de2114d5.wav,Bus,1,237130,Attribution
de218c28.wav,Cello,0,77614,Attribution
de270492.wav,Fireworks,0,198353,Creative Commons 0
de2b5cdb.wav,Writing,1,337084,Creative Commons 0
de2b8ade.wav,Acoustic_guitar,1,251034,Attribution
de2e28fe.wav,Bus,1,183456,Creative Commons 0
de2fe184.wav,Knock,0,329018,Attribution
de361d49.wav,Tearing,0,223374,Creative Commons 0
de3664fb.wav,Writing,0,350769,Attribution
de487b53.wav,Saxophone,1,119682,Attribution
de4a8fc0.wav,Bass_drum,0,15853,Attribution
de4cbf74.wav,Fireworks,0,349813,Creative Commons 0
de5248bc.wav,Glockenspiel,1,348909,Creative Commons 0
de5bad53.wav,Bark,1,163459,Creative Commons 0
de6ee89b.wav,Microwave_oven,0,1029,Attribution
de6ee8f7.wav,Acoustic_guitar,0,39086,Creative Commons 0
de7758c6.wav,Violin_or_fiddle,0,346023,Attribution
de77f91e.wav,Saxophone,1,204182,Attribution
de7c3c9d.wav,Tearing,0,10423,Creative Commons 0
de7d1f2a.wav,Applause,0,237586,Attribution
de8252e6.wav,Drawer_open_or_close,0,59049,Attribution
de86df69.wav,Clarinet,0,248374,Attribution
de8b4c06.wav,Fireworks,0,62544,Attribution
de8de828.wav,Knock,1,148947,Creative Commons 0
de8f65a2.wav,Fart,0,62288,Attribution
de9024fc.wav,Writing,0,204169,Attribution
de941b74.wav,Saxophone,1,359449,Attribution
de99b2d9.wav,Flute,1,354453,Attribution
de9a384f.wav,Hi-hat,1,137571,Attribution
dea24938.wav,Fart,0,163382,Creative Commons 0
deb2681b.wav,Cello,0,251825,Attribution
deb87700.wav,Double_bass,1,354218,Attribution
dec1d656.wav,Flute,1,354987,Attribution
dec805ea.wav,Hi-hat,0,169869,Creative Commons 0
dec9284d.wav,Squeak,0,95376,Attribution
decca6ad.wav,Microwave_oven,0,15318,Attribution
dee0d5ac.wav,Violin_or_fiddle,1,355801,Attribution
dee5f3ac.wav,Fireworks,0,255324,Attribution
deeacc1c.wav,Laughter,0,257813,Attribution
deeba4a3.wav,Shatter,0,255182,Attribution
deed8070.wav,Squeak,0,188043,Creative Commons 0
defcfbdc.wav,Electric_piano,1,214334,Attribution
df003f06.wav,Oboe,0,373642,Creative Commons 0
df0573f3.wav,Clarinet,1,248667,Attribution
df0bd83e.wav,Squeak,0,13838,Creative Commons 0
df0de169.wav,Cowbell,1,382813,Attribution
df1bc322.wav,Chime,1,257554,Attribution
df1d37f9.wav,Squeak,0,216872,Creative Commons 0
df1d8082.wav,Knock,0,211498,Attribution
df2aac3c.wav,Gunshot_or_gunfire,1,234083,Attribution
df39e2d0.wav,Oboe,0,355143,Attribution
df426834.wav,Snare_drum,0,193023,Creative Commons 0
df462a16.wav,Oboe,0,373656,Creative Commons 0
df61608d.wav,Hi-hat,0,233709,Creative Commons 0
df6223de.wav,Applause,1,241906,Attribution
df630658.wav,Snare_drum,1,77305,Creative Commons 0
df66a03d.wav,Gunshot_or_gunfire,1,342184,Creative Commons 0
df6a940f.wav,Electric_piano,0,323355,Attribution
df73bad7.wav,Laughter,0,50917,Creative Commons 0
df7593da.wav,Cowbell,0,382815,Attribution
df75d2e7.wav,Double_bass,0,354342,Attribution
df79d259.wav,Bark,1,328055,Attribution
df881a37.wav,Bark,0,382736,Creative Commons 0
df890004.wav,Bass_drum,1,350403,Creative Commons 0
df8afeea.wav,Cowbell,0,9855,Attribution
df91fbcc.wav,Gong,0,215000,Creative Commons 0
df976153.wav,Fart,0,100339,Attribution
df98be15.wav,Violin_or_fiddle,1,373890,Creative Commons 0
df9e6042.wav,Squeak,0,69001,Attribution
dfb39975.wav,Laughter,0,20688,Attribution
dfb42c74.wav,Drawer_open_or_close,1,237380,Creative Commons 0
dfb8afae.wav,Flute,1,354817,Attribution
dfbeefb5.wav,Saxophone,1,119256,Attribution
dfbf40dd.wav,Squeak,0,381964,Attribution
dfc4a855.wav,Clarinet,1,357215,Attribution
dfce618e.wav,Tearing,0,10399,Creative Commons 0
dfd03330.wav,Writing,0,234016,Creative Commons 0
dfd3ad5c.wav,Glockenspiel,1,348923,Creative Commons 0
dfe13537.wav,Trumpet,0,10904,Creative Commons 0
dfe7423a.wav,Bark,0,100652,Attribution
dfed3be6.wav,Violin_or_fiddle,1,374502,Creative Commons 0
dffc9217.wav,Writing,1,221733,Attribution
e0039925.wav,Fart,0,55353,Attribution
e00d4ff7.wav,Squeak,0,232667,Attribution
e00ede63.wav,Squeak,0,83471,Creative Commons 0
e01a1ca0.wav,Fireworks,1,336008,Creative Commons 0
e01f2d8b.wav,Flute,0,53835,Attribution
e022b7b0.wav,Oboe,1,355084,Attribution
e030fb43.wav,Shatter,1,174750,Creative Commons 0
e03693c5.wav,Trumpet,0,10911,Creative Commons 0
e0435db2.wav,Cough,1,45575,Attribution
e048451f.wav,Cough,1,343880,Creative Commons 0
e0681ca8.wav,Oboe,0,355187,Attribution
e07214a4.wav,Microwave_oven,0,336528,Creative Commons 0
e072c537.wav,Bass_drum,0,51873,Attribution
e0737e3b.wav,Trumpet,0,10766,Creative Commons 0
e076d62b.wav,Microwave_oven,1,94214,Creative Commons 0
e08535fa.wav,Burping_or_eructation,0,341391,Creative Commons 0
e0862ccc.wav,Computer_keyboard,1,350360,Attribution
e087f227.wav,Flute,1,246986,Attribution
e08db496.wav,Applause,1,377025,Attribution
e092649c.wav,Bus,0,380772,Attribution
e093817a.wav,Gong,0,240382,Creative Commons 0
e095f5a6.wav,Shatter,0,173560,Creative Commons 0
e0987b6a.wav,Hi-hat,0,342898,Attribution
e0990da3.wav,Clarinet,1,372976,Creative Commons 0
e09acb52.wav,Violin_or_fiddle,1,56019,Creative Commons 0
e09cc30b.wav,Clarinet,0,249117,Attribution
e09edb1f.wav,Fart,0,63484,Attribution
e0ba0ac2.wav,Bus,1,111185,Attribution
e0c71892.wav,Meow,0,95698,Attribution
e0c8cab1.wav,Oboe,0,355206,Attribution
e0c92985.wav,Double_bass,0,203798,Attribution
e0d21768.wav,Tearing,0,172627,Creative Commons 0
e0d32883.wav,Laughter,0,203231,Creative Commons 0
e0ecd1a6.wav,Double_bass,1,383591,Creative Commons 0
e0f630f5.wav,Shatter,0,179264,Attribution
e0fef04d.wav,Applause,1,33563,Attribution
e1002ae9.wav,Knock,1,349294,Creative Commons 0
e109a206.wav,Acoustic_guitar,0,120985,Attribution
e11fb127.wav,Gunshot_or_gunfire,1,204012,Attribution
e128049a.wav,Squeak,0,371023,Creative Commons 0
e128a8bd.wav,Squeak,0,104367,Creative Commons 0
e12a53d6.wav,Clarinet,0,249045,Attribution
e14e0745.wav,Fireworks,0,237755,Attribution
e151f769.wav,Snare_drum,0,11386,Attribution
e152333d.wav,Meow,1,138404,Attribution
e157f82f.wav,Applause,0,116769,Creative Commons 0
e1583260.wav,Trumpet,0,212989,Creative Commons 0
e158fd40.wav,Cough,0,180041,Attribution
e1708c89.wav,Gong,0,56240,Creative Commons 0
e186a347.wav,Writing,1,272204,Creative Commons 0
e18f928a.wav,Telephone,1,188694,Creative Commons 0
e1957c8c.wav,Fart,0,66863,Attribution
e19b451d.wav,Writing,0,46632,Creative Commons 0
e1a2b50a.wav,Bark,0,57553,Attribution
e1a612af.wav,Squeak,0,50506,Attribution
e1a65dc5.wav,Snare_drum,0,55232,Creative Commons 0
e1b3437f.wav,Oboe,0,355109,Attribution
e1b35559.wav,Writing,0,280251,Creative Commons 0
e1b3664c.wav,Meow,0,348855,Attribution
e1b646bb.wav,Flute,1,354395,Attribution
e1c0fa3e.wav,Gong,0,112507,Creative Commons 0
e1c7636a.wav,Bark,0,115536,Attribution
e1ca0934.wav,Meow,1,66510,Creative Commons 0
e1ca74f4.wav,Shatter,0,145558,Attribution
e1d70a45.wav,Fireworks,0,367436,Creative Commons 0
e1d91dfc.wav,Tearing,1,59966,Attribution
e1ea6c83.wav,Tambourine,0,382854,Attribution
e1eed479.wav,Cowbell,1,90979,Creative Commons 0
e1fd95d5.wav,Cowbell,0,91153,Creative Commons 0
e1fdc955.wav,Gong,0,215146,Creative Commons 0
e200505f.wav,Tearing,0,172066,Creative Commons 0
e2085fb6.wav,Bark,0,319392,Creative Commons 0
e20a6908.wav,Acoustic_guitar,0,218801,Attribution
e21049af.wav,Oboe,0,355283,Attribution
e21de38c.wav,Writing,1,335518,Creative Commons 0
e2230c93.wav,Gong,0,162045,Attribution
e2327aef.wav,Bass_drum,0,41154,Attribution
e23b5f47.wav,Bark,0,332176,Creative Commons 0
e2420b24.wav,Computer_keyboard,0,77326,Attribution
e25720bc.wav,Squeak,0,232666,Attribution
e25e457e.wav,Oboe,0,355242,Attribution
e262d05e.wav,Clarinet,0,249103,Attribution
e2631f57.wav,Knock,0,193867,Creative Commons 0
e2665d8d.wav,Cough,0,87795,Creative Commons 0
e2781446.wav,Tambourine,0,36130,Creative Commons 0
e2939c3a.wav,Writing,1,335932,Creative Commons 0
e2983e51.wav,Oboe,0,355111,Attribution
e29bf67e.wav,Trumpet,1,10828,Creative Commons 0
e2a54f43.wav,Shatter,0,369070,Creative Commons 0
e2b0c7d4.wav,Cello,0,42248,Attribution
e2b2903e.wav,Oboe,0,373588,Creative Commons 0
e2b42dd9.wav,Writing,0,46629,Creative Commons 0
e2b6a59f.wav,Flute,0,242035,Creative Commons 0
e2b759e3.wav,Hi-hat,0,811,Creative Commons 0
e2bfc42d.wav,Laughter,1,333394,Creative Commons 0
e2c0318f.wav,Clarinet,0,249112,Attribution
e2c205ac.wav,Cello,1,246861,Attribution
e2cf6d59.wav,Saxophone,1,13482,Creative Commons 0
e2d02712.wav,Laughter,1,92390,Attribution
e2d67ab4.wav,Glockenspiel,0,383631,Creative Commons 0
e2d993ec.wav,Cello,1,246892,Attribution
e2dba3be.wav,Writing,0,9019,Attribution
e2deee0c.wav,Knock,0,219668,Creative Commons 0
e2e24e19.wav,Bass_drum,0,41153,Attribution
e2ea348e.wav,Harmonica,1,330763,Attribution
e2eaa1f9.wav,Hi-hat,0,7487,Attribution
e2fa3ed3.wav,Clarinet,1,248369,Attribution
e2fc95ed.wav,Bus,1,205410,Attribution
e2ff36fc.wav,Squeak,0,273461,Creative Commons 0
e3086961.wav,Violin_or_fiddle,0,369022,Creative Commons 0
e30cb7d5.wav,Chime,1,273886,Creative Commons 0
e312259e.wav,Squeak,0,72654,Attribution
e3278076.wav,Applause,0,198320,Creative Commons 0
e32d8a78.wav,Fart,0,65739,Attribution
e3306eb5.wav,Gong,1,127265,Creative Commons 0
e33328ed.wav,Laughter,0,60782,Attribution
e334ed2d.wav,Applause,0,100095,Attribution
e338e85a.wav,Shatter,0,92626,Attribution
e3423e0b.wav,Applause,0,334941,Creative Commons 0
e3488c48.wav,Fireworks,0,87017,Creative Commons 0
e3496042.wav,Hi-hat,0,26746,Attribution
e3499812.wav,Meow,0,330941,Creative Commons 0
e34b7b46.wav,Electric_piano,1,65757,Attribution
e3502f48.wav,Fireworks,0,213240,Creative Commons 0
e351c7c7.wav,Glockenspiel,0,325018,Attribution
e35c9a8a.wav,Saxophone,1,359770,Attribution
e3707760.wav,Knock,0,113135,Creative Commons 0
e3818090.wav,Fart,0,41950,Attribution
e38a54df.wav,Squeak,1,78505,Attribution
e3984052.wav,Applause,0,99633,Attribution
e39f888d.wav,Tearing,1,151446,Creative Commons 0
e3a31aa0.wav,Double_bass,1,354288,Attribution
e3a8785c.wav,Bass_drum,0,131813,Creative Commons 0
e3b1eb3a.wav,Gunshot_or_gunfire,1,361136,Creative Commons 0
e3b64ac4.wav,Shatter,0,63353,Attribution
e3bf2bf9.wav,Electric_piano,1,65663,Attribution
e3bf4182.wav,Double_bass,1,203829,Attribution
e3bf6148.wav,Electric_piano,0,196004,Attribution
e3d2709c.wav,Fireworks,1,109751,Creative Commons 0
e3d9e1f9.wav,Shatter,0,93964,Attribution
e3dc8406.wav,Laughter,0,351162,Creative Commons 0
e3eff846.wav,Burping_or_eructation,1,136695,Attribution
e3f479f3.wav,Violin_or_fiddle,1,356295,Attribution
e3f49d2d.wav,Applause,0,35101,Attribution
e405005f.wav,Tambourine,0,210679,Attribution
e40601e8.wav,Trumpet,0,124000,Attribution
e4090cfa.wav,Fart,1,86665,Attribution
e4213237.wav,Squeak,0,164524,Creative Commons 0
e4247392.wav,Microwave_oven,1,144228,Attribution
e43f7db2.wav,Clarinet,1,172115,Creative Commons 0
e44b9afc.wav,Electric_piano,0,368634,Attribution
e456c25e.wav,Trumpet,0,194625,Attribution
e45759ea.wav,Tearing,0,214854,Creative Commons 0
e45a3fed.wav,Computer_keyboard,1,250390,Creative Commons 0
e46a04c9.wav,Glockenspiel,1,348892,Creative Commons 0
e46f13a0.wav,Shatter,0,233607,Creative Commons 0
e47a46fc.wav,Bark,0,342264,Attribution
e47fbf73.wav,Cough,0,156558,Creative Commons 0
e4890814.wav,Bark,1,372530,Creative Commons 0
e493b9b6.wav,Flute,0,177244,Creative Commons 0
e4958adc.wav,Snare_drum,1,13217,Creative Commons 0
e4966885.wav,Fart,1,110049,Attribution
e49a13cd.wav,Applause,0,326763,Attribution
e49ba34d.wav,Acoustic_guitar,0,44365,Creative Commons 0
e49e942e.wav,Tearing,0,165596,Attribution
e4a7689a.wav,Tambourine,0,210648,Attribution
e4ac98b7.wav,Acoustic_guitar,0,8595,Creative Commons 0
e4ad6fcb.wav,Squeak,0,216878,Creative Commons 0
e4af6576.wav,Hi-hat,0,131771,Attribution
e4b5417a.wav,Harmonica,1,116895,Creative Commons 0
e4c2644c.wav,Snare_drum,1,142366,Attribution
e4c5d6e5.wav,Tambourine,0,210643,Attribution
e4d3dad6.wav,Gong,0,222202,Attribution
e4e66c41.wav,Writing,0,335506,Creative Commons 0
e4e83740.wav,Shatter,1,148072,Attribution
e4ece500.wav,Acoustic_guitar,1,8470,Creative Commons 0
e4ee0c55.wav,Trumpet,1,357843,Attribution
e4f2abc5.wav,Meow,1,381761,Creative Commons 0
e4fac263.wav,Trumpet,0,59139,Attribution
e500d5fc.wav,Trumpet,0,11062,Creative Commons 0
e5083445.wav,Flute,1,246620,Attribution
e5091777.wav,Flute,0,43383,Attribution
e50d2535.wav,Tearing,1,111110,Attribution
e50e4cf2.wav,Drawer_open_or_close,0,94173,Attribution
e512a233.wav,Finger_snapping,1,315839,Attribution
e512b102.wav,Bass_drum,0,3163,Attribution
e515db08.wav,Tearing,0,343411,Creative Commons 0
e51e1770.wav,Clarinet,1,248560,Attribution
e53a4c5d.wav,Laughter,0,263708,Creative Commons 0
e544d155.wav,Shatter,0,245166,Attribution
e54a048a.wav,Laughter,0,137203,Creative Commons 0
e54fbe33.wav,Finger_snapping,1,346797,Attribution
e5521c74.wav,Writing,0,43673,Creative Commons 0
e5578399.wav,Gong,1,222340,Attribution
e55c5160.wav,Cello,1,247557,Attribution
e5639c51.wav,Clarinet,0,356935,Attribution
e56fbcf3.wav,Trumpet,1,374104,Creative Commons 0
e58fdb36.wav,Meow,0,176397,Attribution
e59668cc.wav,Violin_or_fiddle,1,373798,Creative Commons 0
e596d889.wav,Acoustic_guitar,0,8557,Creative Commons 0
e59c5fca.wav,Fart,0,80390,Attribution
e5a36c3c.wav,Saxophone,1,119281,Attribution
e5a53448.wav,Computer_keyboard,0,152976,Creative Commons 0
e5b10b60.wav,Laughter,1,19152,Attribution
e5c11a2e.wav,Clarinet,1,248924,Attribution
e5d6a115.wav,Telephone,1,58228,Attribution
e5e0718b.wav,Double_bass,0,354309,Attribution
e5e1fa30.wav,Cough,0,383781,Creative Commons 0
e5e26b77.wav,Squeak,1,7038,Attribution
e5e88639.wav,Bark,0,84678,Attribution
e5eaca98.wav,Squeak,0,24645,Attribution
e5ef472e.wav,Cowbell,0,90562,Creative Commons 0
e5f9437c.wav,Telephone,1,349483,Creative Commons 0
e5fb3705.wav,Writing,0,221741,Attribution
e5fced61.wav,Knock,0,371661,Attribution
e61bb5ac.wav,Tambourine,0,276312,Creative Commons 0
e61c41dc.wav,Oboe,0,355197,Attribution
e6209d6d.wav,Applause,0,194460,Creative Commons 0
e6237f2d.wav,Violin_or_fiddle,1,247610,Attribution
e62d770e.wav,Cello,1,247488,Attribution
e63098c2.wav,Chime,1,44154,Attribution
e6364d7d.wav,Tambourine,1,51318,Creative Commons 0
e6371181.wav,Shatter,1,203379,Creative Commons 0
e6376b1e.wav,Tambourine,0,210694,Attribution
e6597186.wav,Double_bass,1,383691,Creative Commons 0
e65a827f.wav,Writing,1,377844,Attribution
e65d5fd1.wav,Clarinet,0,328734,Attribution
e65e1323.wav,Glockenspiel,1,146090,Attribution
e6660adc.wav,Bark,0,342963,Creative Commons 0
e66a1762.wav,Oboe,0,355200,Attribution
e66c4b82.wav,Tearing,0,154391,Creative Commons 0
e6718362.wav,Violin_or_fiddle,1,56016,Creative Commons 0
e673349d.wav,Gunshot_or_gunfire,1,185034,Attribution
e67a63c6.wav,Hi-hat,0,32305,Attribution
e681f644.wav,Shatter,0,330800,Attribution
e6860991.wav,Oboe,0,355100,Attribution
e6886c22.wav,Drawer_open_or_close,0,250850,Attribution
e6949d46.wav,Keys_jangling,1,156185,Creative Commons 0
e69abce6.wav,Fireworks,0,161684,Attribution
e6a15387.wav,Gunshot_or_gunfire,1,90966,Creative Commons 0
e6a5c93f.wav,Writing,0,332088,Attribution
e6a72f99.wav,Violin_or_fiddle,0,55952,Creative Commons 0
e6b9cdfc.wav,Snare_drum,1,142953,Attribution
e6bb8673.wav,Fart,0,83093,Creative Commons 0
e6d2a47c.wav,Bark,0,193394,Attribution
e6e1392c.wav,Trumpet,0,49477,Attribution
e6f59785.wav,Double_bass,0,372412,Attribution
e700e426.wav,Violin_or_fiddle,1,373868,Creative Commons 0
e702cea1.wav,Drawer_open_or_close,0,237378,Creative Commons 0
e70382cf.wav,Cough,0,17168,Attribution
e70c41d4.wav,Cello,1,242164,Attribution
e70e5619.wav,Double_bass,0,354188,Attribution
e70f053a.wav,Writing,1,335496,Creative Commons 0
e70f7c7c.wav,Keys_jangling,0,351297,Attribution
e71a5c26.wav,Knock,1,349293,Creative Commons 0
e71cde85.wav,Clarinet,0,20932,Attribution
e7204691.wav,Tearing,0,238250,Creative Commons 0
e72b777a.wav,Bass_drum,1,132584,Creative Commons 0
e7320b5e.wav,Violin_or_fiddle,1,374532,Creative Commons 0
e743f730.wav,Acoustic_guitar,0,101204,Creative Commons 0
e7451c4c.wav,Bark,0,341792,Attribution
e748539a.wav,Double_bass,0,383585,Creative Commons 0
e74ed033.wav,Applause,0,336994,Attribution
e74ef511.wav,Harmonica,0,116909,Creative Commons 0
e75be6d7.wav,Hi-hat,1,138812,Attribution
e75c0ca8.wav,Microwave_oven,0,267320,Attribution
e75c2db8.wav,Flute,1,373310,Creative Commons 0
e75e0350.wav,Drawer_open_or_close,0,237379,Creative Commons 0
e75e0bbc.wav,Scissors,0,318670,Creative Commons 0
e760039f.wav,Knock,0,217388,Creative Commons 0
e7652e6c.wav,Harmonica,0,116927,Creative Commons 0
e76ddb8c.wav,Cough,0,360890,Creative Commons 0
e772d204.wav,Fart,0,71208,Attribution
e78b6283.wav,Oboe,0,355321,Attribution
e791365d.wav,Microwave_oven,0,185629,Creative Commons 0
e79e8893.wav,Applause,0,354038,Creative Commons 0
e7a086ca.wav,Hi-hat,0,51258,Creative Commons 0
e7ac44d0.wav,Bark,0,254192,Attribution
e7adefd3.wav,Acoustic_guitar,1,97769,Creative Commons 0
e7b016ef.wav,Shatter,0,84704,Attribution
e7b0e650.wav,Bark,0,85362,Attribution
e7bbd7e7.wav,Laughter,1,380101,Creative Commons 0
e7bf4291.wav,Double_bass,0,354199,Attribution
e7c0fbb1.wav,Squeak,0,45643,Creative Commons 0
e7c26296.wav,Writing,0,221725,Attribution
e7c29db8.wav,Squeak,1,145032,Attribution
e7c71b47.wav,Gunshot_or_gunfire,1,182435,Creative Commons 0
e7c7704e.wav,Shatter,1,173608,Creative Commons 0
e7cc98a2.wav,Oboe,1,355265,Attribution
e7cd4355.wav,Finger_snapping,1,117648,Attribution
e7da5c3c.wav,Glockenspiel,1,348886,Creative Commons 0
e7faa8f2.wav,Squeak,0,77405,Creative Commons 0
e8068353.wav,Tearing,0,59965,Attribution
e818acb7.wav,Bark,0,183992,Creative Commons 0
e819052d.wav,Squeak,0,18067,Attribution
e819e784.wav,Violin_or_fiddle,1,356417,Attribution
e81a0e3d.wav,Laughter,0,167578,Creative Commons 0
e81dd3c0.wav,Cough,0,348364,Creative Commons 0
e81f1ed4.wav,Harmonica,0,250132,Creative Commons 0
e820a056.wav,Chime,1,118978,Creative Commons 0
e8285da5.wav,Flute,0,200419,Attribution
e8358d8d.wav,Hi-hat,1,137616,Attribution
e8453e75.wav,Bass_drum,0,222464,Creative Commons 0
e84e08a8.wav,Knock,0,182022,Attribution
e85715ab.wav,Hi-hat,0,185303,Attribution
e8582c7b.wav,Flute,0,24592,Attribution
e85d162f.wav,Writing,0,344530,Attribution
e8617ad4.wav,Fireworks,0,62546,Attribution
e86bee0a.wav,Bass_drum,0,117491,Attribution
e86dbad2.wav,Cough,0,102536,Attribution
e87e8024.wav,Shatter,0,341070,Creative Commons 0
e87f8984.wav,Squeak,1,36920,Attribution
e8874873.wav,Fart,0,316977,Creative Commons 0
e887fb05.wav,Knock,0,193857,Creative Commons 0
e888546b.wav,Acoustic_guitar,0,58974,Creative Commons 0
e88d6949.wav,Gunshot_or_gunfire,1,67564,Creative Commons 0
e8924446.wav,Finger_snapping,1,361762,Creative Commons 0
e8952741.wav,Tearing,1,255158,Attribution
e897db78.wav,Hi-hat,1,138885,Attribution
e898cffd.wav,Oboe,1,355077,Attribution
e89ebeb9.wav,Violin_or_fiddle,1,373835,Creative Commons 0
e8b24092.wav,Gong,0,222334,Attribution
e8b706e7.wav,Bass_drum,0,41144,Attribution
e8cce8e8.wav,Snare_drum,0,188097,Creative Commons 0
e8d640b3.wav,Cowbell,1,382822,Attribution
e8d6b248.wav,Double_bass,1,354230,Attribution
e8dee9ee.wav,Shatter,0,173557,Creative Commons 0
e8e00924.wav,Snare_drum,1,138382,Attribution
e8e45406.wav,Electric_piano,1,65716,Attribution
e8ee43a1.wav,Saxophone,0,254806,Creative Commons 0
e8f7bfb0.wav,Shatter,0,344265,Attribution
e8f862ba.wav,Acoustic_guitar,1,251123,Attribution
e8fa13d1.wav,Double_bass,1,354313,Attribution
e8fbaaf7.wav,Gong,0,57400,Attribution
e8fd7f2f.wav,Violin_or_fiddle,1,247431,Attribution
e8fea86d.wav,Applause,0,267249,Creative Commons 0
e9042c36.wav,Fart,0,183550,Creative Commons 0
e9055021.wav,Meow,1,381783,Creative Commons 0
e907f461.wav,Tearing,1,342541,Creative Commons 0
e908103d.wav,Burping_or_eructation,0,142932,Creative Commons 0
e90b8ebf.wav,Writing,1,221745,Attribution
e91e3928.wav,Electric_piano,0,12754,Attribution
e92079c2.wav,Clarinet,0,248361,Attribution
e920cbbb.wav,Clarinet,0,357299,Attribution
e920e82c.wav,Meow,0,368008,Attribution
e921cd20.wav,Hi-hat,0,139059,Creative Commons 0
e9299b89.wav,Microwave_oven,0,91114,Creative Commons 0
e92ba48d.wav,Scissors,0,167269,Creative Commons 0
e92bf0fa.wav,Acoustic_guitar,1,251158,Attribution
e92eb9cf.wav,Cough,1,30830,Attribution
e9313222.wav,Snare_drum,1,143165,Attribution
e93bd6e5.wav,Applause,0,72577,Attribution
e943becf.wav,Meow,1,66513,Creative Commons 0
e948c3bf.wav,Fireworks,1,109753,Creative Commons 0
e94c6d67.wav,Cello,1,248001,Attribution
e94eabd3.wav,Electric_piano,1,65729,Attribution
e9566ccd.wav,Double_bass,0,354235,Attribution
e957a144.wav,Fireworks,0,161678,Attribution
e96f3298.wav,Flute,0,32791,Creative Commons 0
e9717322.wav,Double_bass,0,372409,Attribution
e97d9707.wav,Cello,1,358268,Attribution
e97e4eef.wav,Bark,0,95532,Attribution
e98202a8.wav,Electric_piano,1,132064,Attribution
e991477f.wav,Tearing,0,21103,Attribution
e9a0945b.wav,Glockenspiel,1,325013,Attribution
e9b3862c.wav,Bus,0,331520,Creative Commons 0
e9be7124.wav,Gong,0,64551,Attribution
e9bf7b16.wav,Tearing,0,71435,Attribution
e9c42b56.wav,Shatter,0,173558,Creative Commons 0
e9c76647.wav,Tambourine,0,352285,Creative Commons 0
e9cb8fb6.wav,Acoustic_guitar,0,8465,Creative Commons 0
e9d8e37d.wav,Tearing,0,174627,Creative Commons 0
e9da730a.wav,Violin_or_fiddle,1,356177,Attribution
e9dcaf61.wav,Electric_piano,0,12782,Attribution
e9e046cd.wav,Acoustic_guitar,0,43356,Attribution
e9e38c4c.wav,Cough,0,159455,Attribution
e9f8566f.wav,Flute,0,145428,Attribution
ea08f43d.wav,Telephone,1,83704,Creative Commons 0
ea0f8914.wav,Bark,0,72538,Creative Commons 0
ea168c74.wav,Saxophone,1,119261,Attribution
ea197625.wav,Gunshot_or_gunfire,1,151069,Creative Commons 0
ea205019.wav,Gunshot_or_gunfire,1,382735,Creative Commons 0
ea2c53b3.wav,Tambourine,0,147589,Creative Commons 0
ea31f6ba.wav,Bass_drum,0,218041,Attribution
ea3b2c49.wav,Squeak,0,104026,Creative Commons 0
ea43777d.wav,Tearing,0,271471,Creative Commons 0
ea46b8e6.wav,Oboe,0,355163,Attribution
ea4b6b5d.wav,Gong,0,185824,Creative Commons 0
ea4bb0ac.wav,Clarinet,0,248453,Attribution
ea4bd189.wav,Writing,0,335516,Creative Commons 0
ea4ce158.wav,Gong,0,164822,Attribution
ea5bd9ac.wav,Saxophone,1,119383,Attribution
ea5e007c.wav,Harmonica,0,214299,Creative Commons 0
ea5f371c.wav,Microwave_oven,0,166921,Attribution
ea6cb757.wav,Bass_drum,1,161760,Creative Commons 0
ea6fc0e0.wav,Bass_drum,0,103024,Creative Commons 0
ea806dcf.wav,Clarinet,1,356857,Attribution
ea8737d8.wav,Burping_or_eructation,1,101162,Attribution
ea8909a2.wav,Bus,1,113339,Attribution
ea907f35.wav,Burping_or_eructation,0,215357,Creative Commons 0
ea964ecc.wav,Double_bass,1,203805,Attribution
ea9fc5ca.wav,Oboe,0,355316,Attribution
eaaa96c9.wav,Gong,1,371752,Creative Commons 0
eaae094b.wav,Laughter,0,169826,Creative Commons 0
eace95fa.wav,Cello,1,42245,Attribution
ead10539.wav,Flute,0,121088,Attribution
ead3dd15.wav,Tearing,0,111117,Attribution
ead4ea8c.wav,Writing,0,335947,Creative Commons 0
eae18f5e.wav,Meow,1,196251,Creative Commons 0
eaec18a5.wav,Clarinet,0,249135,Attribution
eaf93312.wav,Meow,1,345959,Attribution
eafcc771.wav,Drawer_open_or_close,1,260218,Creative Commons 0
eafd1709.wav,Tearing,0,111111,Attribution
eb0032b5.wav,Cowbell,0,91005,Creative Commons 0
eb0fae01.wav,Flute,0,276691,Attribution
eb116c95.wav,Fireworks,0,2512,Attribution
eb15d80b.wav,Writing,0,79141,Attribution
eb18f542.wav,Acoustic_guitar,0,90053,Creative Commons 0
